,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
5552,8405-IGQFX,2,0,0,0,63,1,1,2,0,0,1,1,1,0,1,1,3,90.05,5817.0,0
5553,6778-YSNIH,2,0,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,59.0,114.15,0
5554,3466-WAESX,1,0,0,1,16,1,2,1,1,1,0,0,0,1,0,1,0,69.1,1083.7,0
5555,9822-BIIGN,1,0,1,1,53,1,2,1,1,0,0,1,0,1,0,0,0,71.85,3827.9,0
5556,8650-RHRKE,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,29.65,118.5,1
5557,9058-CBREO,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,50.55,50.55,1
5558,7446-KQISO,1,0,1,1,45,1,2,2,0,1,1,1,1,1,2,1,2,109.75,4900.65,0
5559,3893-JRNFS,1,0,0,0,68,0,0,1,0,0,1,0,0,1,0,1,2,39.9,2796.35,0
5560,2144-BFDSO,2,1,1,0,50,1,2,2,1,1,1,0,1,1,0,0,2,108.75,5431.9,0
5561,0496-AHOOK,1,0,1,0,24,1,1,1,1,0,0,1,1,1,1,0,2,74.4,1712.9,0
5562,0587-DMGBH,2,0,0,0,8,1,1,1,1,0,0,0,0,0,0,1,0,49.85,365.55,1
5563,3521-SYVOR,2,0,0,0,37,1,1,1,0,0,0,0,1,1,0,1,0,64.75,2345.2,1
5564,8215-NGSPE,2,0,1,1,42,1,1,0,2,2,2,2,2,2,2,0,1,20.0,833.55,0
5565,7544-ZVIKX,1,0,1,1,58,1,2,2,0,0,1,1,1,1,1,1,2,105.05,6004.85,0
5566,0550-DCXLH,1,0,0,0,13,1,1,1,0,1,0,1,1,1,0,0,1,73.35,931.55,0
5567,3165-HDOEW,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,45.85,45.85,1
5568,3283-WCWXT,1,0,1,1,6,1,2,0,2,2,2,2,2,2,2,0,1,25.4,153.3,0
5569,7878-RTCZG,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,19.9,19.9,0
5570,2100-BDNSN,2,0,1,0,5,1,2,1,0,0,1,1,1,0,0,0,2,67.95,350.3,1
5571,7963-GQRMY,2,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,44.3,134.5,1
5572,2982-VPSGI,2,0,1,0,11,1,2,2,0,0,0,0,1,1,0,1,0,94.0,1078.9,1
5573,2710-WYVXG,2,0,0,0,3,1,1,1,1,1,0,1,0,1,2,0,1,71.1,213.35,0
5574,9823-EALYC,1,0,1,1,72,1,2,1,1,1,1,1,1,0,2,1,2,80.85,5727.45,0
5575,9909-IDLEK,1,0,1,1,20,1,2,2,0,1,0,1,1,0,0,0,1,96.8,1826.7,0
5576,3012-VFFMN,2,0,1,1,7,1,1,0,2,2,2,2,2,2,0,0,1,20.65,158.95,0
5577,8884-MRNSU,1,0,1,1,17,1,1,0,2,2,2,2,2,2,1,0,2,19.9,329.75,0
5578,6368-TZZDT,1,0,1,1,4,1,1,0,2,2,2,2,2,2,2,0,3,19.5,96.85,0
5579,8059-UDZFY,2,1,0,1,33,1,2,2,0,1,1,0,1,1,0,1,2,105.35,3465.05,0
5580,6987-XQSJT,2,1,0,0,54,1,2,2,0,1,0,0,0,0,0,1,0,79.5,4370.25,1
5581,8746-OQQRW,1,0,0,0,4,1,2,0,2,2,2,2,2,2,0,0,1,25.25,101.9,0
5582,3009-JWMPU,1,0,0,0,62,1,2,2,0,0,1,0,1,1,1,1,0,96.75,6125.4,1
5583,3486-KHMLI,1,0,0,1,21,1,2,0,2,2,2,2,2,2,0,0,1,24.7,467.15,0
5584,2408-TZMJL,1,0,1,0,59,1,2,2,1,1,1,0,1,1,1,1,0,110.15,6448.05,1
5585,3345-PBBFH,1,0,1,0,8,1,1,1,0,1,0,0,0,0,0,1,2,49.55,393.45,0
5586,6185-TASNN,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,46.3,46.3,0
5587,0958-YHXGP,2,0,0,0,7,1,1,2,0,0,0,0,0,0,0,1,1,69.9,497.3,0
5588,7234-KMNRQ,1,0,0,0,4,1,1,0,2,2,2,2,2,2,0,0,1,19.0,73.45,0
5589,0771-WLCLA,2,0,1,1,16,1,2,2,1,0,1,1,1,1,0,1,0,112.95,1882.55,0
5590,0311-QYWSS,2,0,0,0,6,1,1,1,1,0,0,0,0,0,0,1,0,49.45,314.6,0
5591,1009-IRMNA,2,0,0,0,7,1,1,0,2,2,2,2,2,2,0,0,2,20.0,137.6,1
5592,7167-PCEYD,1,0,0,0,67,1,1,0,2,2,2,2,2,2,2,1,1,19.8,1311.3,0
5593,6437-UKHMV,2,0,0,0,7,1,1,2,0,0,0,0,1,0,0,1,0,79.7,586.05,1
5594,3197-NNYNB,1,0,0,0,65,1,2,2,0,1,1,0,1,1,2,0,3,105.1,6631.85,0
5595,3737-GCSPV,2,0,1,0,11,1,2,2,1,0,0,1,1,0,0,1,3,96.2,1222.05,1
5596,5154-VEKBL,2,0,0,0,9,0,0,1,1,0,1,1,1,1,0,0,1,58.5,539.85,1
5597,8080-POTJR,2,0,0,0,30,1,2,1,1,0,1,0,1,1,1,1,3,79.3,2427.1,0
5598,7916-VCCPB,2,0,1,1,16,1,1,2,0,1,0,0,0,0,0,0,2,73.25,1195.75,0
5599,1347-KTTTA,1,0,1,0,64,1,1,2,0,1,1,1,1,1,1,1,3,102.45,6654.1,0
5600,7126-RBHSD,2,0,1,0,17,1,2,2,1,0,0,0,0,0,0,0,0,78.9,1348.95,0
5601,1769-GRUIK,2,0,0,0,18,1,1,2,0,0,0,0,0,0,0,1,0,71.1,1247.75,0
5602,2565-JSLRY,1,0,0,0,1,1,2,0,2,2,2,2,2,2,0,1,1,24.05,24.05,1
5603,8212-CRQXP,2,0,1,0,22,1,1,2,0,0,0,0,1,0,0,1,3,80.0,1706.45,0
5604,1555-DJEQW,2,0,1,1,70,1,2,2,1,1,1,1,1,1,2,1,2,114.2,7723.9,1
5605,5859-HZYLF,1,0,1,1,26,1,1,0,2,2,2,2,2,2,2,1,3,19.15,515.75,0
5606,0206-OYVOC,2,0,1,1,46,1,1,0,2,2,2,2,2,2,2,1,1,19.25,864.2,0
5607,0567-GGCAC,2,0,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,61.4,438.9,0
5608,6177-PEVRA,2,0,0,0,48,1,1,1,1,1,0,0,0,0,2,0,3,55.5,2627.35,0
5609,5268-DSMNQ,2,1,1,0,62,1,2,2,0,1,1,0,1,0,1,1,3,97.95,5936.55,0
5610,5294-IMHHT,1,0,1,0,53,1,2,2,0,1,0,1,0,1,1,0,2,97.75,5043.2,0
5611,7976-CICYS,1,0,0,0,4,1,1,0,2,2,2,2,2,2,0,1,3,20.7,83.75,0
5612,5174-ITUMV,1,0,1,1,67,1,2,2,0,1,1,0,1,1,1,1,0,105.4,6989.45,0
5613,7266-GSSJX,1,0,1,1,11,1,1,0,2,2,2,2,2,2,0,1,0,20.45,250.8,0
5614,2061-VVFST,2,0,1,0,37,1,1,0,2,2,2,2,2,2,0,0,2,19.5,805.2,0
5615,6445-TNRXS,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,2,114.7,7849.85,0
5616,2962-XPMCQ,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,45.15,98.5,1
5617,3982-JGSFD,1,0,0,0,36,1,1,0,2,2,2,2,2,2,1,1,3,20.35,695.85,0
5618,1428-GTBJJ,1,0,0,0,11,1,1,2,0,1,0,0,0,0,0,1,0,74.55,824.75,1
5619,8608-OZTLB,1,0,1,1,38,1,1,1,1,1,1,1,1,0,1,0,0,74.05,2802.3,0
5620,4879-GZLFH,2,0,1,1,42,1,1,2,0,0,1,0,1,1,0,1,0,92.15,3875.4,0
5621,8118-LSUEL,1,1,0,0,23,1,2,2,0,1,1,0,1,1,0,1,0,106.4,2483.5,1
5622,5577-OTWWW,2,0,0,0,15,1,1,0,2,2,2,2,2,2,0,0,2,19.75,297.3,1
5623,8190-ZTQFB,1,0,0,0,41,0,0,1,0,0,1,0,1,1,1,1,0,51.35,2075.1,0
5624,6082-GLJIX,1,0,0,0,18,1,1,0,2,2,2,2,2,2,0,0,1,19.25,331.35,0
5625,8079-XRJRS,1,0,1,0,65,1,2,2,1,1,1,0,0,0,1,0,0,89.75,5769.6,1
5626,1843-TLSGD,2,0,1,1,13,1,1,0,2,2,2,2,2,2,2,0,1,20.85,272.35,0
5627,8388-FYNPZ,1,0,0,0,4,1,1,1,1,0,1,0,0,0,0,0,0,56.75,245.15,0
5628,4817-KEQSP,2,0,1,1,71,1,1,0,2,2,2,2,2,2,2,0,2,19.85,1326.35,0
5629,5569-KGJHX,2,0,1,1,9,1,2,2,0,0,0,0,1,0,0,1,2,85.35,754.65,1
5630,3211-AAPKX,1,0,0,0,20,1,2,2,0,0,0,1,1,1,0,1,1,98.55,2031.95,0
5631,6537-OTKMY,1,0,0,0,15,0,0,1,0,0,1,0,1,1,1,0,0,50.75,688.2,0
5632,8051-HJRLT,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,70.55,70.55,1
5633,3865-YIOTT,1,0,1,1,72,1,2,2,1,0,1,0,1,1,1,1,2,106.1,7848.5,0
5634,8922-LIEGH,2,1,0,0,25,1,2,2,0,1,0,0,0,1,0,1,0,89.7,2187.55,1
5635,7967-HYCDE,1,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,2,70.7,553.4,0
5636,1094-BKOSX,2,0,1,1,45,0,0,1,0,1,1,1,0,1,1,0,2,51.0,2264.5,0
5637,5249-QYHEX,2,0,1,1,40,1,2,0,2,2,2,2,2,2,2,1,1,24.8,1024.7,0
5638,5233-AOZUF,2,0,1,0,29,1,2,2,0,0,0,0,0,0,0,1,0,74.95,2149.05,0
5639,9178-JHUVJ,1,0,1,1,24,1,2,0,2,2,2,2,2,2,2,1,2,24.1,587.4,0
5640,2133-TSRRM,2,0,0,1,34,1,1,2,1,1,1,0,1,1,0,1,2,105.35,3688.6,0
5641,9958-MEKUC,1,0,1,1,72,1,2,2,1,1,1,1,0,1,2,0,3,103.95,7517.7,0
5642,9512-UIBFX,1,0,1,1,18,1,1,2,0,0,1,0,1,1,0,0,1,95.15,1779.95,1
5643,6339-TBELP,1,0,0,0,71,1,2,2,0,0,1,1,0,0,2,1,3,86.4,6172.0,0
5644,1075-BGWOH,1,1,1,0,16,1,2,2,0,0,1,0,1,1,0,1,0,98.75,1587.55,1
5645,3292-PBZEJ,1,1,0,0,11,1,2,2,0,1,1,1,1,1,0,1,0,111.4,1183.05,0
5646,4274-DRSQT,2,0,0,0,66,1,2,2,0,1,0,0,1,0,1,1,2,88.9,6000.1,0
5647,9929-PLVPA,2,0,0,1,4,1,1,0,2,2,2,2,2,2,0,0,3,20.4,94.5,0
5648,2754-VDLTR,1,0,0,1,10,1,2,2,0,0,0,0,1,1,0,0,0,95.2,930.4,1
5649,8980-WQFWL,2,0,0,0,35,1,1,1,0,0,1,0,0,1,0,1,0,62.1,2096.1,0
5650,8561-NMTBD,2,0,1,1,67,1,2,2,0,1,1,1,1,1,1,1,3,112.35,7388.45,0
5651,2773-MADBQ,2,0,0,0,36,0,0,1,1,1,1,1,0,1,2,1,1,53.1,1901.25,0
5652,6608-QQLVK,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,50.5,50.5,1
5653,9833-TGFHX,1,0,1,1,42,1,2,2,1,0,0,0,1,1,1,0,0,97.1,4016.75,0
5654,8708-XPXHZ,2,0,1,1,42,1,2,2,0,0,0,0,1,1,0,1,0,94.2,4186.3,1
5655,8741-LQOBK,2,0,1,1,46,0,0,1,1,1,0,0,0,0,0,0,2,35.05,1620.25,0
5656,6198-PNNSZ,2,0,1,0,56,1,2,2,1,1,1,0,1,1,1,0,2,109.8,6109.65,0
5657,2276-YDAVZ,2,0,0,0,3,1,2,2,0,0,0,0,0,0,0,1,3,75.1,270.7,1
5658,4139-SUGLD,1,0,1,1,31,0,0,1,1,0,0,1,0,0,0,0,2,35.4,1077.5,1
5659,8260-NGFNY,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,1
5660,5712-AHQNN,2,0,0,0,43,1,1,2,0,1,1,0,1,0,0,1,0,91.65,3954.1,0
5661,1996-DBMUS,2,1,1,0,48,1,1,2,0,0,0,0,0,0,0,1,2,70.65,3545.05,0
5662,6171-ZTVYB,1,0,1,0,43,1,2,1,1,1,0,1,0,0,0,0,2,66.25,2907.35,0
5663,7982-VCELR,2,0,0,0,36,1,1,2,0,1,0,0,1,1,0,1,3,94.8,3565.65,0
5664,8565-HBFNN,1,0,1,0,69,1,2,2,1,1,1,1,0,1,1,1,3,107.2,7317.1,0
5665,9507-HSMMZ,1,0,0,0,54,1,1,0,2,2,2,2,2,2,2,0,1,20.0,1149.65,0
5666,7271-AJDTL,2,0,1,0,55,1,2,2,0,1,1,0,1,0,0,1,3,94.45,5073.1,0
5667,4546-FOKWR,2,0,0,0,16,1,2,2,0,0,0,0,0,0,0,1,3,74.75,1129.35,0
5668,3348-CFRNX,2,0,1,0,28,1,1,2,1,0,0,0,1,1,0,1,1,92.35,2602.9,1
5669,0052-YNYOT,2,0,0,0,67,1,1,0,2,2,2,2,2,2,1,0,0,20.55,1343.4,0
5670,5965-GGPRW,1,0,1,1,72,1,2,2,1,0,1,0,1,1,2,0,2,105.25,7609.75,0
5671,4683-WYDOU,1,0,1,0,62,1,2,2,0,0,1,1,1,1,2,1,2,107.6,6912.7,0
5672,0495-RVCBF,2,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,79.7,79.7,1
5673,9625-QSTYE,2,0,0,0,13,1,1,2,0,1,1,0,0,0,0,1,0,81.15,952.3,1
5674,9529-OFXHY,1,0,0,0,15,1,2,2,1,0,0,0,1,0,0,1,2,87.75,1242.2,0
5675,5025-GOOKI,2,0,0,0,20,1,1,0,2,2,2,2,2,2,0,1,3,18.9,347.65,0
5676,3638-VBZTA,1,0,0,1,68,1,2,1,1,1,0,1,1,1,2,1,2,86.5,5882.75,0
5677,4912-PIGUY,2,0,0,0,1,1,2,2,0,0,0,0,1,0,0,1,0,84.6,84.6,0
5678,8559-CIZFV,1,0,1,1,21,1,2,1,1,1,0,1,1,0,1,0,1,77.5,1625.0,1
5679,2157-MXBJS,1,0,1,0,13,1,2,1,0,0,1,0,1,1,1,1,1,75.3,989.45,1
5680,7603-USHJS,1,0,0,1,12,1,2,2,0,0,0,0,0,0,0,1,3,73.75,871.4,1
5681,4500-HKANN,1,0,1,1,23,1,2,1,0,1,0,1,0,0,2,0,1,59.7,1414.2,0
5682,4468-YDOVK,1,0,0,1,5,1,1,1,0,0,0,1,0,0,0,1,2,48.65,235.2,0
5683,0917-EZOLA,1,1,1,0,72,1,2,2,0,1,1,0,1,1,2,1,2,104.15,7689.95,1
5684,1676-MQAOA,1,0,0,0,72,1,1,1,1,1,1,1,1,0,2,1,2,75.1,5336.35,0
5685,0380-NEAVX,1,1,0,0,34,1,1,2,0,1,1,0,1,1,1,1,0,99.85,3343.15,0
5686,0625-AFOHS,2,0,1,1,29,1,1,0,2,2,2,2,2,2,2,0,1,20.2,558.8,0
5687,6537-QLGEX,2,0,0,0,16,0,0,1,1,0,0,0,1,0,0,1,0,38.9,664.4,0
5688,5093-FEGLU,2,0,1,0,47,1,1,0,2,2,2,2,2,2,2,0,2,19.65,921.55,0
5689,1508-DFXCU,1,0,0,0,12,1,1,2,0,0,0,0,1,0,0,1,0,81.45,912.0,0
5690,3094-JOJAI,1,0,0,0,18,1,2,2,0,0,0,0,0,0,0,0,1,74.15,1387.0,0
5691,3078-ZKNTS,2,0,1,1,13,1,1,0,2,2,2,2,2,2,2,1,2,19.75,246.7,0
5692,9878-TNQGW,1,0,0,0,2,1,1,2,0,0,0,0,0,1,0,1,0,80.95,171.15,1
5693,7610-TVOPG,1,0,0,0,15,1,2,0,2,2,2,2,2,2,0,1,0,26.35,378.6,0
5694,2904-GGUAZ,2,0,1,0,72,1,2,2,1,1,0,0,0,0,2,1,2,84.05,6052.25,0
5695,5242-UOWHD,1,0,1,1,45,1,1,0,2,2,2,2,2,2,2,0,1,20.35,929.2,0
5696,7765-LWVVH,2,0,1,1,72,1,2,2,1,1,0,0,1,0,2,1,0,95.1,6843.15,0
5697,1449-XQEMT,1,0,0,0,3,1,1,0,2,2,2,2,2,2,0,1,1,19.8,58.15,1
5698,1622-HSHSF,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,1,19.55,19.55,0
5699,5393-RXQSZ,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,79.6,79.6,1
5700,2525-GVKQU,2,0,0,0,60,1,1,0,2,2,2,2,2,2,2,0,1,20.6,1093.0,0
5701,0383-CLDDA,2,0,0,0,69,1,2,1,1,0,1,1,1,1,2,1,3,85.35,5897.4,0
5702,7617-EYGLW,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,0,19.45,19.45,0
5703,2007-QVGAW,2,0,1,1,68,1,1,0,2,2,2,2,2,2,2,1,2,19.35,1292.65,0
5704,4716-HHKQH,1,1,1,0,20,1,2,2,0,1,0,1,1,1,0,0,0,107.05,2172.05,0
5705,9367-WXLCH,1,0,0,0,8,1,2,2,0,0,0,0,0,1,0,0,2,84.5,662.65,1
5706,2607-FBDFF,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3,49.0,49.0,0
5707,3566-VVORZ,2,0,1,0,12,1,1,1,0,0,0,0,0,0,0,0,2,45.9,505.95,0
5708,6156-UZDLF,2,0,0,0,26,1,1,2,1,0,1,1,0,0,1,1,3,87.15,2274.1,0
5709,8063-GBATB,2,1,0,0,27,1,2,2,0,0,0,0,0,1,0,1,0,85.25,2287.25,1
5710,0378-CJKPV,2,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,112.1,7965.95,0
5711,8612-GXIDD,1,0,1,1,12,1,2,0,2,2,2,2,2,2,2,1,2,25.4,313.0,0
5712,2229-VWQJH,2,0,0,0,24,1,1,1,0,0,1,0,0,0,0,1,3,49.3,1233.25,0
5713,6848-HJTXY,2,0,1,0,64,1,1,0,2,2,2,2,2,2,2,0,3,19.45,1208.6,0
5714,9821-POOTN,1,0,1,0,35,1,2,2,0,0,0,0,0,0,0,1,0,75.2,2576.2,1
5715,5960-WPXQM,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,79.05,79.05,1
5716,3669-LVWZB,1,0,0,0,5,0,0,1,0,1,0,0,1,1,0,1,1,51.0,305.95,1
5717,1427-VERSM,2,0,1,0,56,1,1,2,0,0,1,1,1,1,0,1,0,98.7,5669.5,0
5718,4636-TVXVG,1,0,1,1,62,1,1,0,2,2,2,2,2,2,1,0,2,19.95,1244.8,0
5719,5955-ERIHD,1,0,1,0,18,1,2,2,0,0,0,0,1,1,0,1,0,94.7,1687.95,1
5720,1852-XEMDW,1,0,0,0,22,1,2,1,1,1,1,0,0,0,0,0,1,65.05,1427.55,0
5721,6702-OHFWR,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,43.3,43.3,1
5722,4013-TLDHQ,1,0,0,0,19,1,1,2,0,1,1,0,0,0,0,1,0,78.25,1490.95,1
5723,0661-XEYAN,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,25.8,25.8,1
5724,0018-NYROU,2,0,1,0,5,1,1,2,0,0,0,0,0,0,0,1,0,68.95,351.5,0
5725,2428-HYUNX,1,1,1,0,44,1,1,0,2,2,2,2,2,2,2,1,3,19.35,847.25,0
5726,3627-FHKBK,2,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,75.3,75.3,1
5727,1357-MVDOZ,1,0,1,1,11,1,1,1,0,0,1,0,1,0,0,1,2,59.65,683.25,0
5728,9978-HYCIN,1,1,1,1,47,1,1,2,0,1,0,0,1,0,1,1,2,84.95,4018.05,0
5729,5356-KZCKT,1,0,0,0,58,1,2,0,2,2,2,2,2,2,2,1,3,24.45,1513.6,0
5730,5886-VLQVU,1,0,1,0,35,1,2,2,0,0,0,1,0,1,0,1,2,89.85,3161.2,0
5731,3571-DPYUH,1,0,1,1,58,1,2,2,0,1,0,1,1,0,1,1,3,94.7,5430.35,0
5732,5073-RZGBK,2,0,1,1,50,1,2,1,1,1,1,1,0,1,1,1,2,80.05,4042.2,0
5733,3508-VLHCZ,2,0,1,1,71,1,2,1,1,1,1,1,1,1,2,1,3,90.55,6239.05,0
5734,5656-JAMLX,1,0,0,0,62,1,1,0,2,2,2,2,2,2,2,0,2,19.85,1253.65,0
5735,9944-AEXBM,1,0,0,0,32,1,2,2,0,0,0,0,0,1,0,1,2,85.65,2664.3,0
5736,0212-ISBBF,2,0,0,0,22,0,0,1,0,1,0,0,1,1,0,1,0,50.35,1098.85,0
5737,4763-PGDPO,2,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,70.4,281.0,1
5738,5003-OKNNK,2,0,1,1,15,1,1,0,2,2,2,2,2,2,1,0,3,20.35,335.95,0
5739,6857-TKDJV,1,0,1,1,67,1,2,0,2,2,2,2,2,2,2,0,2,24.65,1620.45,0
5740,2378-HTWFW,1,1,0,0,35,1,2,2,1,0,0,0,0,1,0,0,3,91.0,3180.5,0
5741,5213-TWWJU,1,0,0,0,28,1,1,2,0,0,1,1,0,1,0,0,0,91.0,2626.15,0
5742,4884-ZTHVF,2,1,0,0,8,1,1,2,0,1,0,0,1,0,0,1,0,87.1,713.6,0
5743,0094-OIFMO,2,1,0,0,11,1,1,2,0,1,0,0,1,1,0,1,0,95.0,1120.3,1
5744,7750-EYXWZ,2,0,0,0,12,0,0,1,0,1,1,1,1,1,1,0,0,60.65,743.3,0
5745,7943-RQCHR,2,0,0,0,9,1,2,2,0,0,0,0,1,1,0,1,0,94.75,889.9,1
5746,8661-BOYNW,2,0,1,0,72,1,2,1,1,0,1,1,1,1,2,1,3,84.4,6096.45,0
5747,2712-SYWAY,2,0,0,0,1,1,2,0,2,2,2,2,2,2,0,1,0,25.7,25.7,0
5748,0463-WZZKO,1,0,0,0,3,1,1,0,2,2,2,2,2,2,0,1,3,20.75,67.1,0
5749,1355-KUSBG,2,0,1,1,7,1,2,1,0,0,0,0,0,0,0,0,0,48.8,349.8,0
5750,9504-YAZWB,2,0,0,0,53,1,1,0,2,2,2,2,2,2,2,0,1,20.25,1048.45,0
5751,2232-DMLXU,2,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,55.2,55.2,1
5752,4957-TIALW,2,0,0,1,15,1,1,1,1,1,1,1,0,0,1,0,3,65.6,1010.0,0
5753,1452-XRSJV,2,0,1,1,39,1,1,1,1,0,0,0,0,0,0,0,3,51.05,2066.0,0
5754,4693-VWVBO,2,0,0,0,3,1,1,0,2,2,2,2,2,2,0,0,0,19.55,61.05,0
5755,5127-BZENZ,2,0,1,1,56,1,2,1,1,0,0,0,1,0,1,0,2,65.2,3512.15,0
5756,6210-KBBPI,1,1,0,0,9,1,2,2,0,1,0,0,1,1,0,1,3,99.45,919.4,1
5757,9861-PDSZP,2,0,0,0,72,1,2,2,0,1,1,1,1,1,2,1,3,108.05,7806.6,0
5758,4703-MQYKT,1,0,0,0,21,1,1,0,2,2,2,2,2,2,2,0,1,19.6,390.4,0
5759,0902-XKXPN,1,0,1,1,69,1,1,0,2,2,2,2,2,2,2,0,2,20.2,1376.5,0
5760,7156-MHUGY,1,1,0,0,13,1,1,2,0,0,0,0,1,1,0,1,0,90.5,1201.15,1
5761,4950-BDEUX,1,0,0,0,35,0,0,1,0,0,1,0,1,1,0,0,0,49.2,1701.65,0
5762,9127-QRZMH,1,0,1,0,44,1,1,1,1,1,0,1,0,0,1,1,2,59.85,2603.95,0
5763,7389-KBFIT,2,0,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,30.25,63.75,0
5764,2195-VVRJF,1,1,1,0,18,1,1,1,1,0,0,0,0,1,0,1,3,59.1,1011.05,0
5765,3243-ZHOHY,2,0,0,0,16,1,1,0,2,2,2,2,2,2,1,0,1,20.1,296.15,0
5766,1976-AZZPJ,1,0,1,0,7,0,0,1,1,1,0,0,0,0,0,0,1,34.2,256.6,0
5767,9420-LOJKX,2,0,0,0,15,1,1,2,1,1,0,0,1,1,0,1,3,99.1,1426.4,1
5768,7218-HKQFK,1,0,1,0,2,1,1,2,0,0,0,1,1,1,0,1,0,94.2,167.5,1
5769,5056-FIMPT,2,0,0,1,43,1,1,2,1,1,0,1,1,1,1,1,3,106.0,4532.3,0
5770,4433-JCGCG,1,1,1,0,46,1,2,2,0,0,1,0,1,1,0,1,0,101.0,4680.05,1
5771,6029-CSMJE,1,0,0,0,17,0,0,1,0,0,0,0,0,0,0,1,1,25.65,440.2,0
5772,5052-PNLOS,1,0,0,0,3,1,2,2,0,1,1,0,1,1,0,1,2,105.35,323.25,1
5773,6223-DHJGV,2,0,0,0,42,1,1,0,2,2,2,2,2,2,1,1,1,20.65,958.1,0
5774,4350-ZTLPI,2,0,1,0,53,1,2,2,0,1,1,1,1,1,1,1,2,108.95,5718.2,0
5775,3130-ICDUP,2,0,0,1,2,1,2,2,1,0,0,0,0,0,0,0,3,80.55,188.1,0
5776,2979-SXESE,2,0,1,1,17,1,2,2,1,0,1,0,1,0,0,0,0,94.4,1607.2,1
5777,8745-PVESG,2,0,0,0,57,0,0,1,1,0,1,1,0,0,1,1,3,41.1,2258.25,0
5778,9134-CEQMF,1,1,1,0,7,1,1,2,0,0,0,0,1,1,0,1,0,89.5,676.7,1
5779,8174-LNWMW,2,0,0,0,31,1,1,0,2,2,2,2,2,2,2,0,3,20.9,689.35,0
5780,0306-JAELE,1,0,0,0,5,1,1,2,0,0,0,1,1,1,0,1,0,96.1,453.4,1
5781,7634-WSWDB,2,0,0,1,8,0,0,1,1,0,0,0,0,1,0,1,0,38.5,330.8,0
5782,2178-PMGCJ,1,0,0,0,22,1,1,2,0,0,0,0,0,0,0,1,1,69.7,1490.4,0
5783,2908-WGAXL,2,0,1,1,56,1,2,0,2,2,2,2,2,2,2,1,3,24.95,1468.9,0
5784,0436-TWFFZ,2,0,0,0,67,1,2,1,1,0,1,1,1,1,2,1,1,85.25,5714.2,0
5785,5908-QMGOE,1,1,0,0,15,1,2,2,0,0,0,0,0,0,0,1,3,74.2,1133.9,1
5786,3813-DHBBB,1,0,1,0,67,0,0,1,1,1,0,1,0,1,2,1,2,50.95,3521.7,0
5787,9593-CVZKR,2,0,1,1,56,1,2,0,2,2,2,2,2,2,2,1,1,24.45,1385.85,0
5788,2108-GLPQB,1,0,1,0,25,1,2,1,0,0,1,0,0,0,0,0,3,55.55,1405.3,0
5789,2984-TBYKU,1,0,1,1,72,1,2,2,1,1,1,1,0,1,2,1,3,104.9,7732.65,0
5790,4227-OJHAL,2,0,1,1,68,1,2,1,1,1,1,0,1,0,1,1,3,73.0,5163.0,0
5791,8344-WFMFH,1,0,0,1,9,1,1,1,0,1,0,0,0,0,0,1,0,50.1,484.05,0
5792,5423-BHIXO,2,0,0,0,32,1,2,1,0,1,0,0,0,0,0,1,0,54.2,1739.6,0
