,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
5191,1053-MXTTK,女,非高齢者,既婚,あり,72,あり,1回線,Fiber optic,あり,あり,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,108.65,7726.35,No
5192,3926-CUQZX,男,非高齢者,未婚,なし,1,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,口座引き落とし,45.1,45.1,Yes
5193,9572-MTILT,男,非高齢者,既婚,なし,59,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,なし,毎月更新,電子請求書,電子決済,106.75,6252.9,Yes
5194,6319-QSUSR,女,非高齢者,未婚,あり,11,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,クレジットカード,19.7,216.2,No
5195,2884-GBPFB,女,非高齢者,既婚,なし,35,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,70.3,2416.55,Yes
5196,6630-UJZMY,女,高齢者,既婚,なし,4,あり,複数回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,83.25,308.05,No
5197,3237-AJGEH,女,非高齢者,既婚,あり,3,なし,電話契約なし,DSL,なし,なし,なし,あり,なし,なし,毎月更新,電子請求書,郵送小切手,31.0,95.05,Yes
5198,6942-LBFDP,女,非高齢者,未婚,なし,2,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,20.55,33.6,No
5199,1248-DYXUB,男,非高齢者,既婚,あり,52,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,24.8,1229.1,No
5200,7203-OYKCT,男,非高齢者,未婚,なし,72,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,1年更新,電子請求書,電子決済,104.95,7544.3,No
5201,4759-PXTAN,女,非高齢者,既婚,なし,59,あり,複数回線,DSL,なし,あり,なし,あり,あり,あり,1年更新,電子請求書,電子決済,80.1,4693.2,No
5202,4583-PARNH,男,高齢者,既婚,なし,16,あり,1回線,Fiber optic,なし,なし,あり,あり,なし,あり,毎月更新,電子請求書,電子決済,91.55,1540.05,No
5203,5651-CRHKQ,女,非高齢者,既婚,なし,41,あり,1回線,Fiber optic,なし,あり,あり,あり,なし,なし,1年更新,電子請求書,口座引き落とし,86.2,3339.05,No
5204,1579-KLYDT,男,非高齢者,未婚,なし,7,あり,複数回線,Fiber optic,なし,なし,あり,なし,あり,なし,毎月更新,電子請求書,電子決済,90.45,593.45,Yes
5205,5447-VYTKW,男,非高齢者,未婚,なし,27,あり,1回線,DSL,あり,なし,なし,あり,なし,なし,毎月更新,紙請求書,郵送小切手,53.45,1461.45,No
5206,2801-NISEI,男,非高齢者,未婚,なし,24,あり,1回線,DSL,あり,なし,なし,あり,なし,なし,毎月更新,紙請求書,電子決済,54.95,1348.5,No
5207,4913-EHYUI,男,高齢者,既婚,あり,56,あり,複数回線,Fiber optic,あり,なし,あり,なし,あり,あり,1年更新,電子請求書,口座引き落とし,104.55,5794.65,Yes
5208,1820-TQVEV,男,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,69.55,69.55,Yes
5209,0516-WJVXC,女,非高齢者,未婚,なし,5,あり,1回線,DSL,あり,なし,なし,あり,なし,なし,毎月更新,紙請求書,電子決済,54.2,308.25,Yes
5210,8010-EZLOU,男,高齢者,未婚,なし,15,あり,複数回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,80.2,1217.25,Yes
5211,4682-BLBUC,男,非高齢者,既婚,なし,44,あり,1回線,DSL,なし,あり,あり,あり,あり,なし,1年更新,電子請求書,電子決済,70.95,3250.45,No
5212,4183-WCSEP,男,非高齢者,未婚,なし,31,あり,1回線,Fiber optic,なし,あり,なし,あり,なし,なし,毎月更新,電子請求書,電子決済,78.45,2435.15,Yes
5213,2346-DJQTB,女,非高齢者,未婚,なし,35,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,24.15,812.5,No
5214,8158-WPEZG,男,非高齢者,未婚,なし,11,なし,電話契約なし,DSL,なし,あり,なし,あり,なし,なし,毎月更新,電子請求書,電子決済,35.65,425.1,No
5215,2154-KVJFF,女,非高齢者,未婚,なし,15,あり,複数回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,79.75,1111.85,Yes
5216,7083-MIOPC,女,非高齢者,未婚,なし,72,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,20.25,1566.9,No
5217,5346-BZCHP,女,非高齢者,既婚,あり,69,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,19.4,1346.2,No
5218,6797-LNAQX,男,非高齢者,既婚,あり,70,あり,複数回線,Fiber optic,なし,あり,なし,なし,あり,あり,2年更新,紙請求書,口座引き落とし,98.3,6859.5,Yes
5219,5170-PTRKA,女,非高齢者,既婚,あり,49,なし,電話契約なし,DSL,あり,なし,なし,あり,なし,なし,1年更新,電子請求書,クレジットカード,35.8,1782.0,No
5220,2626-URJFX,男,非高齢者,既婚,あり,4,あり,複数回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,50.9,225.6,Yes
5221,9631-XEYKE,男,非高齢者,未婚,なし,3,あり,複数回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,50.4,137.25,No
5222,7354-OIJLX,男,非高齢者,未婚,なし,9,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,75.85,724.65,No
5223,0690-SRQID,男,非高齢者,未婚,なし,4,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,19.65,67.55,No
5224,9953-ZMKSM,男,非高齢者,未婚,なし,63,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,25.25,1559.3,No
5225,0428-AXXLJ,男,非高齢者,未婚,なし,25,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,電子請求書,口座引き落とし,19.5,516.3,No
5226,2509-TFPJU,男,非高齢者,既婚,なし,72,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,25.75,1864.2,No
5227,6713-OKOMC,女,非高齢者,未婚,なし,10,なし,電話契約なし,DSL,あり,なし,なし,なし,なし,なし,毎月更新,紙請求書,郵送小切手,29.75,301.9,No
5228,0237-YFUTL,女,非高齢者,既婚,なし,50,あり,複数回線,Fiber optic,あり,あり,なし,あり,あり,あり,毎月更新,電子請求書,口座引き落とし,109.65,5405.8,No
5229,5914-DVBWJ,女,高齢者,未婚,なし,18,あり,複数回線,Fiber optic,なし,あり,なし,あり,なし,なし,毎月更新,電子請求書,電子決済,85.45,1505.85,Yes
5230,2265-CYWIV,女,高齢者,既婚,なし,4,あり,複数回線,Fiber optic,あり,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,99.6,347.65,Yes
5231,4990-ALDGW,男,非高齢者,未婚,なし,57,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,20.75,1118.8,No
5232,7855-DIWPO,女,非高齢者,未婚,なし,21,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,68.65,1493.2,No
5233,3961-SXAXY,男,非高齢者,未婚,なし,1,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,口座引き落とし,44.05,44.05,No
5234,0040-HALCW,男,非高齢者,既婚,あり,54,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,20.4,1090.6,No
5235,7727-SHVZV,女,非高齢者,未婚,なし,9,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,口座引き落とし,19.5,150.35,No
5236,4566-NECEV,男,非高齢者,未婚,なし,5,あり,複数回線,Fiber optic,なし,あり,あり,なし,なし,あり,毎月更新,紙請求書,電子決済,96.55,500.1,No
5237,4680-KUTAJ,女,高齢者,未婚,なし,11,あり,複数回線,DSL,あり,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,55.6,580.8,No
5238,0885-HMGPY,男,非高齢者,未婚,なし,62,あり,複数回線,DSL,あり,あり,あり,あり,なし,なし,2年更新,紙請求書,口座引き落とし,69.4,4237.5,No
5239,6390-DSAZX,女,非高齢者,未婚,あり,1,あり,1回線,Fiber optic,あり,なし,なし,なし,なし,なし,毎月更新,電子請求書,郵送小切手,73.6,73.6,Yes
5240,7501-IWUNG,女,非高齢者,既婚,あり,61,あり,1回線,DSL,なし,なし,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,73.8,4616.05,No
5241,1862-SKORY,女,高齢者,既婚,なし,40,なし,電話契約なし,DSL,なし,あり,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,39.3,1637.4,Yes
5242,6357-JJPQT,女,非高齢者,未婚,なし,3,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,80.5,232.35,No
5243,6994-KERXL,男,非高齢者,未婚,なし,4,あり,1回線,DSL,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,電子決済,55.9,238.5,No
5244,9943-VSZUV,男,高齢者,未婚,なし,67,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,郵送小切手,75.7,5060.85,No
5245,5555-RNPGT,男,非高齢者,未婚,あり,10,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,クレジットカード,24.8,223.9,No
5246,0491-KAPQG,男,非高齢者,未婚,なし,21,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,73.7,1558.7,No
5247,3714-JTVOV,女,高齢者,既婚,なし,42,あり,1回線,Fiber optic,あり,なし,なし,なし,なし,なし,毎月更新,電子請求書,クレジットカード,74.15,3229.4,Yes
5248,7619-ODSGN,男,非高齢者,既婚,あり,24,あり,複数回線,DSL,あり,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,54.75,1338.15,Yes
5249,0962-CQPWQ,女,非高齢者,既婚,あり,62,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,20.3,1296.15,No
5250,5038-ETMLM,女,非高齢者,既婚,なし,72,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,113.65,8182.75,No
5251,8148-BPLZQ,男,非高齢者,未婚,なし,34,あり,1回線,DSL,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,49.8,1734.2,No
5252,9479-HYNYL,女,非高齢者,既婚,なし,71,あり,1回線,DSL,なし,あり,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,80.7,5705.05,No
5253,7017-VFULY,女,非高齢者,既婚,なし,2,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,口座引き落とし,20.1,43.15,No
5254,3798-EPWRR,女,高齢者,未婚,なし,2,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,43.95,85.1,No
5255,6937-GCDGQ,男,非高齢者,既婚,あり,19,あり,1回線,DSL,あり,なし,なし,なし,なし,なし,1年更新,電子請求書,口座引き落とし,48.95,955.6,No
5256,7674-YTAFD,女,非高齢者,未婚,なし,33,あり,1回線,Fiber optic,なし,あり,なし,あり,なし,なし,1年更新,電子請求書,口座引き落とし,79.95,2684.85,No
5257,8739-QOTTN,女,非高齢者,既婚,なし,2,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.35,41.85,No
5258,3132-TVFDZ,男,高齢者,既婚,なし,57,なし,電話契約なし,DSL,なし,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,44.85,2572.95,Yes
5259,4402-FTBXC,男,非高齢者,未婚,なし,54,あり,1回線,Fiber optic,あり,なし,あり,なし,あり,なし,毎月更新,紙請求書,郵送小切手,89.8,4667.0,No
5260,2402-TAIRZ,女,非高齢者,未婚,なし,37,あり,1回線,Fiber optic,なし,あり,あり,なし,なし,なし,1年更新,紙請求書,電子決済,80.05,3019.1,No
5261,8232-UTFOZ,男,非高齢者,未婚,なし,69,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,19.95,1399.35,No
5262,4332-MUOEZ,男,高齢者,既婚,あり,20,あり,1回線,Fiber optic,あり,なし,あり,あり,なし,あり,1年更新,紙請求書,クレジットカード,94.3,1818.3,No
5263,1323-OOEPC,女,非高齢者,既婚,なし,53,あり,複数回線,Fiber optic,なし,あり,なし,なし,あり,あり,毎月更新,電子請求書,クレジットカード,98.4,5149.5,Yes
5264,5222-IMUKT,男,非高齢者,未婚,なし,32,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,あり,毎月更新,紙請求書,電子決済,91.05,2871.5,No
